id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1388195,2/40 Lawson Street Townhouse Byron,6948467,Kim,,BYRON SHIRE COUNCIL,-28.64318,153.61652,Entire home/apt,400,3,38,2019-05-13,0.59,8,306
1416752,Pipis on the Beach - Apartments at Main Beach,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64264,153.6134,Entire home/apt,315,3,12,2019-05-13,0.21,59,339
1422964,Picturesque Studio/1 bed Mullumbimby Heritage,7658897,Jane,,BYRON SHIRE COUNCIL,-28.55567,153.50105,Entire home/apt,79,2,1,2015-04-07,0.02,2,0
1424343,TREEHOUSE-Eco Shack Retreat,7635780,Trudy,,TWEED SHIRE COUNCIL,-28.19495,153.42928,Entire home/apt,199,3,125,2018-04-17,2.07,1,365
1451202,orignial home by the ocean & forest,5021072,Carolyn And Murray,,BALLINA SHIRE COUNCIL,-28.79554,153.5904,Entire home/apt,110,1,77,2019-05-24,1.16,2,365
1509071,Aquabyron so close to Byron Central,5217504,Jennifer,,BYRON SHIRE COUNCIL,-28.64388,153.61012,Entire home/apt,256,3,98,2019-05-14,1.49,5,321
1517335,Cottage with pool.  3 MIN TO THE BYRON BLUES FEST,5217504,Jennifer,,BYRON SHIRE COUNCIL,-28.60844,153.5162,Entire home/apt,195,7,6,2019-04-26,0.14,5,363
1552456,Byron Bay Luxury Cottage~ IN TOWN ,7360550,Cherie,,BYRON SHIRE COUNCIL,-28.64668,153.6164,Entire home/apt,225,2,124,2019-05-04,1.79,1,273
1557937,Modern Ballina Home great location,180748,Bryce And Janine,,BALLINA SHIRE COUNCIL,-28.86102,153.55907,Entire home/apt,134,3,86,2018-04-01,1.25,5,0
1572310,Altitude 261 – Mountains meet Sea,8359108,Rod,,BYRON SHIRE COUNCIL,-28.52521,153.41748,Entire home/apt,1300,3,37,2019-04-04,0.55,1,314
1610178,Bougainvillea Studio Byron Bay,4155242,Dave And Ruth,,BYRON SHIRE COUNCIL,-28.65499,153.61968,Entire home/apt,120,3,109,2019-05-05,1.66,1,166
1630646,"""BIRDSONG"" South Golden Beach & Festival Retreat!",8665577,Emma,,BYRON SHIRE COUNCIL,-28.49709,153.54019,Entire home/apt,189,5,9,2019-01-03,0.14,1,8
1652388,Main Beach Apartment on Lawson St,6948467,Kim,,BYRON SHIRE COUNCIL,-28.64226,153.61556,Entire home/apt,290,3,13,2019-02-24,0.28,8,265
1678413,Modern Villa in Kingscliff,1758798,John,,TWEED SHIRE COUNCIL,-28.25945,153.57249,Private room,94,1,107,2019-05-19,1.78,1,326
1684050,Tropical Luxe Getaway in Byron Bay,8904288,Tina,,BYRON SHIRE COUNCIL,-28.65751,153.61232,Entire home/apt,185,2,256,2019-05-27,3.90,1,123
1704371,BlueGreen House,8997615,Simon,,BALLINA SHIRE COUNCIL,-28.70629,153.55272,Entire home/apt,451,3,6,2019-01-11,0.15,3,285
1714375,A PERFECT STAY - 3 Little Pigs,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.6404,153.60922,Entire home/apt,879,3,12,2019-03-02,0.18,114,267
1733550,Barefoot@Belongil,9132936,Steve,,BYRON SHIRE COUNCIL,-28.63259,153.59938,Entire home/apt,349,2,44,2019-05-12,1.14,1,279
1738314,Number 11 Parkes Street Lismore NSW,9154522,Helen,,LISMORE CITY COUNCIL,-28.81426,153.27635,Entire home/apt,160,1,10,2019-05-19,0.15,22,234
1747983,Number 15 Parkes Street Lismore NSW,9154522,Helen,,LISMORE CITY COUNCIL,-28.8146,153.27679,Entire home/apt,100,1,17,2018-12-26,0.25,22,0
1748079,17 Parkes Street Lismore NSW Austra,9154522,Helen,,LISMORE CITY COUNCIL,-28.81421,153.2767,Entire home/apt,150,1,4,2018-02-26,0.09,22,326
1752393,144 Ballina Road Lismore NSW Austra,9154522,Helen,,LISMORE CITY COUNCIL,-28.81422,153.28971,Entire home/apt,100,1,17,2018-07-22,0.28,22,147
1755835,163 Dawson Street Lismore NSW Austr,9154522,Helen,,LISMORE CITY COUNCIL,-28.81475,153.27731,Entire home/apt,160,1,10,2019-04-19,0.17,22,326
1755889,Number 246 Keen Street Lismore NSW,9154522,Helen,,LISMORE CITY COUNCIL,-28.81604,153.27671,Entire home/apt,140,1,31,2019-05-19,0.49,22,329
1755939,Number 250A Keen Street Lismore NSW,9154522,Helen,,LISMORE CITY COUNCIL,-28.81475,153.27653,Entire home/apt,100,1,8,2019-01-19,0.15,22,306
1756037,Number 252A Keen Street Lismore NSW,9154522,Helen,,LISMORE CITY COUNCIL,-28.8143,153.27495,Entire home/apt,120,1,27,2019-05-05,0.55,22,345
1756059,254 Keen Street Lismore NSW Austra,9154522,Helen,,LISMORE CITY COUNCIL,-28.81617,153.27457,Entire home/apt,100,1,66,2019-04-07,0.98,22,262
1759508,254C Keen Street Lismore NSW Aust,9154522,Helen,,LISMORE CITY COUNCIL,-28.81637,153.27554,Entire home/apt,130,1,2,2016-03-24,0.03,22,332
1759549,261 Ballina Road Lismore NSW Aust,9154522,Helen,,LISMORE CITY COUNCIL,-28.81623,153.29397,Entire home/apt,150,1,14,2019-01-12,0.25,22,293
1759563,263 Ballina Road Lismore NSW Aust,9154522,Helen,,LISMORE CITY COUNCIL,-28.81737,153.29402,Entire home/apt,100,1,23,2019-01-17,0.35,22,146
1759583,265 Ballina Road Lismore NSW Aust,9154522,Helen,,LISMORE CITY COUNCIL,-28.81603,153.29427,Entire home/apt,120,1,42,2019-05-01,0.69,22,311
1768969,Bathhouse Villa Newrybar Byron Hinterland,9138815,Bathhouse,,BALLINA SHIRE COUNCIL,-28.72149,153.52978,Entire home/apt,950,2,17,2019-01-06,0.32,4,180
1769844,Absolute Riverfront - Villa Riviera,9297870,Paul & Dorothea,,BALLINA SHIRE COUNCIL,-28.86814,153.54803,Entire home/apt,185,1,51,2019-05-26,0.79,1,252
1778985,252A1 Keen Street Lismore NSW Austr,9154522,Helen,,LISMORE CITY COUNCIL,-28.81196,153.27635,Entire home/apt,130,1,8,2018-02-24,0.12,22,146
1779390,Byron Marvel - Luxury Penthouse,6948467,Kim,,BYRON SHIRE COUNCIL,-28.646,153.61413,Entire home/apt,749,2,43,2019-03-09,0.66,8,342
1790057,Private Beachside Sanctuary,3543283,Joy & Va,,BYRON SHIRE COUNCIL,-28.68791,153.61054,Entire home/apt,550,4,9,2019-01-02,0.14,2,358
1798659,Beach Studio~ La Casa Leas at Byron,3310552,Lea,,BYRON SHIRE COUNCIL,-28.64686,153.61974,Entire home/apt,181,3,110,2019-04-27,1.67,2,354
1800374,Byron Bay The Pass Beach House,1159796,Mark And Yoshiko,,BYRON SHIRE COUNCIL,-28.64076,153.6296,Entire home/apt,495,7,70,2019-04-23,1.03,1,145
1807901,The Summer House and Studio,2181010,Roz,,BYRON SHIRE COUNCIL,-28.68794,153.51849,Entire home/apt,999,7,1,2016-01-10,0.02,1,365
1818309,BYRON HIDDEN TREASURE - WELCOME!,9522001,Dawn And Neil,,BYRON SHIRE COUNCIL,-28.73458,153.41624,Entire home/apt,165,2,53,2019-02-04,0.85,1,240
1819603,Paperbark House::by the forest::walk to the sea,421596,Anneli & Dylan,,BYRON SHIRE COUNCIL,-28.66293,153.6109,Entire home/apt,331,6,29,2019-04-26,0.44,2,188
1823726,Family friendly house,9546733,Jim,,BYRON SHIRE COUNCIL,-28.51734,153.53546,Entire home/apt,400,7,13,2019-04-23,0.20,1,335
1832944,Room & private bath in beautiful beachside home,3543283,Joy & Va,,BYRON SHIRE COUNCIL,-28.68855,153.60925,Private room,90,2,82,2019-04-22,1.22,2,117
1834290,"The Art Room, Mullumbimby",9591240,Nadine,,BYRON SHIRE COUNCIL,-28.55751,153.4882,Private room,120,1,2,2018-01-05,0.12,3,364
1852138,Amor Beachside Cottage  Byron Bay,9672403,Judy,,BYRON SHIRE COUNCIL,-28.64913,153.61928,Entire home/apt,199,3,211,2019-05-26,3.12,2,135
1852400,'Deck House Byron Bay' - Quiet Area,3730707,Anna,,BYRON SHIRE COUNCIL,-28.66034,153.61052,Entire home/apt,100,2,191,2019-05-20,2.87,1,84
1856960,Luxury Beach Town House,9690836,Jeff,,BYRON SHIRE COUNCIL,-28.68987,153.60528,Entire home/apt,300,5,4,2019-01-03,0.10,2,0
1861966,Stone Cottage Close to Everything,5927583,Sally,,BYRON SHIRE COUNCIL,-28.67263,153.49175,Entire home/apt,105,2,138,2019-04-27,2.10,1,0
1869717,A Perfect Stay - Toad Hall,3563698,A Perfect Stay!,,BALLINA SHIRE COUNCIL,-28.78866,153.53634,Entire home/apt,490,3,3,2019-01-23,0.07,7,355
1874070,ABSOLUTELY FABULOUS BYRON BAY APARTMENT,2103216,Margaret,,BYRON SHIRE COUNCIL,-28.64346,153.61839,Entire home/apt,240,2,20,2019-02-22,0.31,1,198
1881084,"Byron Bay ""Loftnest""",9793230,Kristen,,BYRON SHIRE COUNCIL,-28.65696,153.61628,Entire home/apt,107,2,222,2019-05-11,3.32,1,311
1882006,Tranquil Escape! 15 min Byron 2 queen rooms,9797525,Robin,,BYRON SHIRE COUNCIL,-28.57487,153.51587,Private room,199,1,70,2019-05-26,1.04,4,333
1919973,Family house walk to beach and CBD,9953068,Francis,,BYRON SHIRE COUNCIL,-28.65356,153.61854,Entire home/apt,500,4,4,2017-01-02,0.07,1,0
1920198,"4 Star Queen Room, Walk to Beach",791858,Philip,,BYRON SHIRE COUNCIL,-28.67675,153.61053,Private room,55,3,11,2017-07-30,0.17,3,365
1930068,Lakeside,1375455,Ros And These Are My Boys,,CLARENCE VALLEY COUNCIL,-29.47955,153.34267,Entire home/apt,118,3,8,2017-01-23,0.15,1,88
1937280,A PERFECT STAY - Lisa's on Lawson,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64464,153.62244,Entire home/apt,319,2,16,2019-05-12,1.10,114,295
1945448,"Harmony House, walk to beach & town",10062931,Toni,,BYRON SHIRE COUNCIL,-28.64118,153.60731,Entire home/apt,387,2,99,2019-05-26,1.50,1,329
1961713,Treehouse Studio @ Wategos Beach,10136518,Christine,,BYRON SHIRE COUNCIL,-28.63793,153.63611,Entire home/apt,300,3,65,2019-05-07,1.23,1,233
1972614,Byron Horizons,8375331,Rebecca,,BYRON SHIRE COUNCIL,-28.61049,153.52814,Entire home/apt,920,7,14,2018-12-29,0.26,1,171
1990315,"BYRON BEACH HOUSE STUDIO 50m beach, shops",10264043,Rob,,BYRON SHIRE COUNCIL,-28.64288,153.61231,Entire home/apt,126,2,132,2019-03-17,2.02,3,236
1994942,Riverside Studio Apartment,1682415,Najma,,BYRON SHIRE COUNCIL,-28.55285,153.4867,Entire home/apt,100,2,5,2017-11-18,0.08,3,144
2008805,Self Contained Home in the Forest,10024476,Jennifer,,LISMORE CITY COUNCIL,-28.62606,153.4062,Entire home/apt,451,1,26,2017-01-03,0.40,1,0
2012693,Beautiful beach house near Byron,9910413,Ti,,BYRON SHIRE COUNCIL,-28.48924,153.54865,Entire home/apt,345,4,4,2016-01-13,0.06,1,0
2016498,Chendana for the Bohemian at heart,3229858,Benjamin,,LISMORE CITY COUNCIL,-28.64354,153.40123,Entire home/apt,100,2,154,2019-05-09,2.32,1,139
2016643,Myocum Manor,10371493,Michael,,BYRON SHIRE COUNCIL,-28.57778,153.52864,Entire home/apt,490,4,8,2019-04-22,0.12,1,0
2017094,Quiet home with pool - Lennox Head,10373481,Sadie,,BALLINA SHIRE COUNCIL,-28.81294,153.58585,Entire home/apt,290,14,4,2017-01-02,0.06,1,35
2023176,"Spectacular Byron sea-views, luxury, Banksia room",10397562,Susanna,,BYRON SHIRE COUNCIL,-28.65273,153.53556,Private room,130,1,39,2019-04-26,0.60,3,130
2028334,"Casa Amritas, reclusive Studio.",9929547,Monika,,BYRON SHIRE COUNCIL,-28.69361,153.59819,Private room,97,2,5,2018-10-20,0.09,2,91
2028472,Muse Beach House Tallows Beachside,2908350,Gyan & Si,,BYRON SHIRE COUNCIL,-28.65534,153.62245,Entire home/apt,420,4,38,2019-04-25,0.58,2,364
2028805,"Byron seaview luxury comfort, Magenta room",10397562,Susanna,,BYRON SHIRE COUNCIL,-28.65274,153.53487,Private room,130,1,26,2019-04-26,0.41,3,130
2047851,Mullumbimby Honeymoon Cottage,10498169,Michele,,BYRON SHIRE COUNCIL,-28.58281,153.48965,Entire home/apt,178,1,150,2019-04-28,2.42,1,355
2058383,Byron Bay Hinterland Eco-chic home,7002729,Moana,,BYRON SHIRE COUNCIL,-28.60528,153.4321,Entire home/apt,170,6,0,,,1,0
2062305,Byron Bay Pool House   - Awesome Location in Town,10554156,G,,BYRON SHIRE COUNCIL,-28.65256,153.61363,Entire home/apt,310,1,12,2019-04-24,0.27,1,356
2063700,Beachside Byron @ Studio 52  ,8694054,Deborah,,BYRON SHIRE COUNCIL,-28.6898,153.61075,Entire home/apt,181,2,17,2016-04-25,0.26,1,0
2079434,'Terracina' Estate - 12 private acres,4970599,Catherine,,LISMORE CITY COUNCIL,-28.79889,153.29612,Entire home/apt,466,3,43,2019-02-07,0.69,1,329
2083377,Big Blue Barn - Gateway to Byron Bay Hinterland,10641732,Victoria,,BYRON SHIRE COUNCIL,-28.57215,153.53029,Entire home/apt,479,2,53,2019-04-27,0.82,1,315
2084888,The Little Art House B&B,9591240,Nadine,,BYRON SHIRE COUNCIL,-28.55758,153.48851,Entire home/apt,159,2,13,2017-07-26,0.21,3,301
2102602,"BYRON BEACH HOUSE Baylane Studio..beach, shops",10264043,Rob,,BYRON SHIRE COUNCIL,-28.64254,153.61327,Entire home/apt,126,2,193,2019-05-22,2.93,3,225
2106553,Beautiful 2bd Apartment,10739386,Damien,,BYRON SHIRE COUNCIL,-28.66112,153.61799,Entire home/apt,500,3,52,2019-04-22,0.79,2,8
2108915,A PERFECT STAY - Byron Blisshouses -  complex,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.63444,153.5978,Entire home/apt,1100,3,12,2019-05-26,0.20,114,248
2113053,Ocean River Paradise,10773532,Andrea,,TWEED SHIRE COUNCIL,-28.20122,153.56372,Entire home/apt,181,2,92,2019-04-28,1.42,1,313
2128698,Sanctuary Farm Stay (pet friendly),10860275,Heidi,,BYRON SHIRE COUNCIL,-28.50971,153.51046,Entire home/apt,140,2,100,2019-05-06,1.52,1,303
2131894,Ruskin Villa   Town Center   *Wi fi,7112176,Wolfgang,,BYRON SHIRE COUNCIL,-28.64987,153.6191,Entire home/apt,150,2,168,2019-05-13,2.56,2,0
2137116,Byron Bay Tree Retreat,119329,Temple Retreats,,BYRON SHIRE COUNCIL,-28.65277,153.61867,Entire home/apt,749,7,23,2017-04-07,0.35,46,358
2142286,"ANGOURIE,   THE SHELLEY STREET BEACH HOUSE.",10933335,Erin,,CLARENCE VALLEY COUNCIL,-29.47737,153.35713,Entire home/apt,195,3,9,2016-09-10,0.19,2,0
2151100,Byron townhouse in Golden Grid close to town/beach,9671709,Robyn,,BYRON SHIRE COUNCIL,-28.6473,153.61979,Entire home/apt,215,5,95,2019-05-18,1.51,1,109
2151277,"Verde Vista, FEDERAL - BYRON BAY",10979865,Laura Grace,,BYRON SHIRE COUNCIL,-28.63876,153.44759,Entire home/apt,900,2,48,2019-04-28,0.81,1,344
2161046,Tranquil Escape! 15 min Byron - Byron View room,9797525,Robin,,BYRON SHIRE COUNCIL,-28.57601,153.51589,Private room,79,1,41,2019-04-22,0.63,4,356
2161232,Tranquil Escape! 15 min Byron - Mt Warning view,9797525,Robin,,BYRON SHIRE COUNCIL,-28.57429,153.51555,Private room,79,1,116,2019-05-19,1.77,4,335
2171337,See Byron Bay sunrise over the ocean from your bed,11076559,Annie,,BYRON SHIRE COUNCIL,-28.69164,153.60711,Entire home/apt,250,2,101,2019-05-19,1.55,1,335
2173236,Vera's Cottage - Quaint Beach House,9429619,Courtney,,BYRON SHIRE COUNCIL,-28.54412,153.54848,Entire home/apt,129,3,92,2019-05-22,1.42,1,202
2183547,Byron Hinterland Hideaway-King Room,2566441,Guy,,BYRON SHIRE COUNCIL,-28.50241,153.46081,Private room,144,2,3,2017-09-27,0.07,3,361
2189051,Byron Hinterland Hideaway-Queen Rm,2566441,Guy,,BYRON SHIRE COUNCIL,-28.50333,153.43789,Private room,116,2,9,2017-10-19,0.15,3,365
2190190,Byron Pacific Family Home,11170265,Simon,,BYRON SHIRE COUNCIL,-28.65652,153.62175,Entire home/apt,599,5,8,2018-01-23,0.13,1,138
2195563,The Perfect Holiday House,7341112,Sue,,BALLINA SHIRE COUNCIL,-28.83077,153.603,Entire home/apt,991,7,0,,,1,24
2198115,Coco's Cottage in the Byron Bay Hinterland.,9196403,Jenny,,BYRON SHIRE COUNCIL,-28.67477,153.52306,Entire home/apt,280,2,36,2019-05-19,0.82,2,344
2198181,South Golden Beach Layana,10493642,Karin,,BYRON SHIRE COUNCIL,-28.49693,153.54526,Entire home/apt,250,3,6,2015-07-27,0.10,1,0
2217751,"Peaceful, Luxurious Rainforest Stay",5706549,Sheldon & Rob,,LISMORE CITY COUNCIL,-28.81368,153.33407,Entire home/apt,113,2,32,2019-05-24,0.54,1,150
2232981,Byron family home  private pool/air con,11397727,Lesley,,BYRON SHIRE COUNCIL,-28.63829,153.59116,Entire home/apt,451,3,49,2019-05-12,0.79,1,316
2238190,Tanglewood Cottage,11429108,Tamara,,TWEED SHIRE COUNCIL,-28.33595,153.53498,Entire home/apt,95,2,81,2019-05-05,1.26,1,296
2238746,Beachhouse on Seabrae - 3brm petfriendly Beachside,11432352,Sally,,TWEED SHIRE COUNCIL,-28.38639,153.56605,Entire home/apt,170,2,95,2019-04-28,1.51,1,265
2238997,Byron Beachcomber Bliss,6559937,Gary & Gabrielle,,BYRON SHIRE COUNCIL,-28.65815,153.6219,Private room,150,1,8,2015-03-15,0.14,1,0
2243683,Treetops Lakeside Apartment,11460295,Lachlan,,BYRON SHIRE COUNCIL,-28.66228,153.61453,Entire home/apt,260,1,148,2019-05-15,2.40,9,329
2250098,Bluesfest 7 mins away!,3079944,Jesse,,BYRON SHIRE COUNCIL,-28.5753,153.51043,Entire home/apt,800,5,5,2019-04-23,0.08,1,365
2256708,Sunny private room with ensuite,9566135,David,,BYRON SHIRE COUNCIL,-28.64102,153.55616,Private room,199,2,34,2019-04-20,0.55,3,329
2263422,Paterson Lane - 3BD private value ,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64492,153.62283,Entire home/apt,228,3,12,2019-03-03,0.20,59,341
2268386,The Palms 3 - Fab 2BD ocean view apt,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64212,153.61842,Entire home/apt,354,3,4,2019-04-27,0.07,59,312
2268395,Casablanca - 2BD central luxury ,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64278,153.61302,Entire home/apt,368,3,16,2019-05-05,0.28,59,338
2268615,Great value in the heart of town @ Fletcher Lane,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64434,153.61306,Entire home/apt,202,3,3,2019-04-25,0.06,59,334
2274563,Treetops Lakeside Apartment 2,11460295,Lachlan,,BYRON SHIRE COUNCIL,-28.66446,153.61424,Entire home/apt,181,1,116,2019-04-26,1.85,9,329
2275034,Graciosa Byron Bay 5-Bedroom Hacienda,11616275,Shannon,,BYRON SHIRE COUNCIL,-28.67993,153.54668,Entire home/apt,1251,2,7,2019-01-28,0.16,2,363
2278755,Cloud House in Byron Bay Hinterland,11636618,Kate,,BYRON SHIRE COUNCIL,-28.62947,153.43414,Entire home/apt,131,2,24,2019-05-26,0.48,1,289
2291460,Amore - Central 2 Bedroom Apartment,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64616,153.61366,Entire home/apt,196,5,4,2017-11-02,0.12,59,333
2292499,Great value opposite Clarkes Beach - Atlantis,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64271,153.62104,Entire home/apt,219,3,13,2019-04-29,0.22,59,330
2299207,Single bedroom in cosy cottage  ,11086056,Joni,,BYRON SHIRE COUNCIL,-28.55415,153.50692,Private room,55,2,35,2019-04-23,0.65,1,363
2304538,Celestial Dew - Guest House,11769791,Annah,,TWEED SHIRE COUNCIL,-28.35676,153.2054,Entire home/apt,345,2,1,2016-03-30,0.03,1,365
2304546,Beach Shack- Unique B&B by the Sea,11769679,Cheryl,,TWEED SHIRE COUNCIL,-28.24412,153.56673,Entire home/apt,126,2,85,2018-11-24,1.32,1,5
2305008,Beach Haven 4 - 3BD beach bargain,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64387,153.62375,Entire home/apt,276,3,9,2019-04-15,0.15,59,313
2305134,Balcony on Lawson - 3BD beach style,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64201,153.61682,Entire home/apt,352,3,8,2018-03-12,0.13,59,327
2310651,Belongil Beach Apartment Bargain,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.63497,153.6007,Entire home/apt,196,3,12,2019-04-08,0.19,59,326
2310749,Beach house 1 @ Vue - 3BD luxury ,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.66117,153.6176,Entire home/apt,390,3,0,,,59,341
2310948,Best beachfront New Brighton,11802342,Belinda,,BYRON SHIRE COUNCIL,-28.51117,153.55078,Entire home/apt,516,3,12,2019-04-22,0.41,1,326
2315629,"Funky home, secret surf beaches.",8963177,Deby And Alan,,CLARENCE VALLEY COUNCIL,-29.40023,153.35072,Private room,95,1,23,2017-03-24,0.36,3,333
2316063,The Beach House at South Golden,757165,Anika,,BYRON SHIRE COUNCIL,-28.4918,153.54743,Entire home/apt,400,5,7,2019-01-03,0.13,1,360
2320836,Hideaway @ Belongil - One bedroom by the Beach,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.63559,153.60125,Entire home/apt,129,3,12,2019-04-06,0.19,59,345
2326141,Byron Breeze 7 - 3BD Penthouse ,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64346,153.62611,Entire home/apt,331,3,9,2019-05-04,0.19,59,302
2326713,Summer Central - Super Budget Apt,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64552,153.60897,Entire home/apt,178,3,27,2019-05-06,0.57,59,305
2328060,Byron Hinterland @ The Tree House,11892905,Gayle,,TWEED SHIRE COUNCIL,-28.41507,153.26047,Entire home/apt,400,2,34,2019-04-26,0.55,2,57
2332742,The Wave House - great beach house,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.63131,153.59844,Entire home/apt,400,3,7,2018-04-05,0.12,59,338
2333137,Koranba Two - Opposite Clarkes Beach,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64481,153.6208,Entire home/apt,287,3,6,2019-03-17,0.10,59,303
2339394,Ballina Beachcomber Sea Cottage 1min walk to beach,10833245,Ballina Holiday Houses,,BALLINA SHIRE COUNCIL,-28.86353,153.59144,Entire home/apt,248,1,158,2019-03-29,2.54,4,235
2340286,Eco Dairy cabin at Theresa Creek ,10957926,Margaret And Laurence,,KYOGLE COUNCIL,-28.77153,152.79016,Entire home/apt,85,1,172,2019-05-26,2.77,1,165
2345959,Beautiful Ballina by the Sea #4,11980543,Anne,,BALLINA SHIRE COUNCIL,-28.83101,153.53695,Private room,51,1,78,2019-04-29,1.41,3,349
2361973,Beach house  - Paradise near Byron & Splendour,12063358,Amy,,BYRON SHIRE COUNCIL,-28.49612,153.54293,Entire home/apt,250,7,2,2016-01-03,0.04,1,0
2368053,Forestview KING bed Close 2 Byron & Beach,718126,Shaunti,,BYRON SHIRE COUNCIL,-28.69048,153.60375,Private room,51,1,87,2019-05-22,1.54,3,172
2374666,Byron Hinterland Hillside Cottage,12133057,Teena,,BYRON SHIRE COUNCIL,-28.60903,153.52227,Entire home/apt,195,2,18,2019-01-27,0.29,3,0
2387839,Cabin available for Blues Festival,12198849,Belinda,,BYRON SHIRE COUNCIL,-28.57797,153.45374,Entire home/apt,155,5,0,,,1,0
2401626,"Close 2 town, Breakfast incl. Room1",12274352,Franca,,BYRON SHIRE COUNCIL,-28.6524,153.61645,Private room,75,2,171,2019-05-07,2.69,2,323
2406659,"#RAMADA
#TOP FLOOR APT
#overlooking  pool and town",12301578,Wendy,,BALLINA SHIRE COUNCIL,-28.87235,153.56333,Entire home/apt,147,3,55,2019-05-25,0.87,2,177
2407115,By The Sea II in Brunswick,9897942,Toni,,BYRON SHIRE COUNCIL,-28.54064,153.54959,Entire home/apt,250,4,24,2018-12-10,0.42,1,245
2412474,"Tucabia peaceful, quiet and relaxed",12329645,Bob,,CLARENCE VALLEY COUNCIL,-29.65817,153.09691,Private room,51,1,17,2017-09-28,0.31,3,0
2419367,Beautiful secluded home in Mullumbimby,12365432,Peter,,BYRON SHIRE COUNCIL,-28.54591,153.49657,Entire home/apt,181,4,8,2019-04-28,0.13,1,30
2427521,Quiet country stay in an orchard,11943857,Andrew & Belinda,,BALLINA SHIRE COUNCIL,-28.90139,153.41007,Entire home/apt,79,1,83,2019-04-22,1.32,1,148
2433329,House by the sea with French Flair,7842781,Fay & Ian,,BYRON SHIRE COUNCIL,-28.67955,153.61564,Entire home/apt,433,4,39,2018-11-12,0.62,2,27
2437716,Self contained Studio Apartment at SGB,12460395,Catherine,,BYRON SHIRE COUNCIL,-28.49659,153.54515,Entire home/apt,149,3,25,2019-04-21,0.40,2,360
2455013,Tweed Valley B&B - detached retreat,6417378,Lena,,TWEED SHIRE COUNCIL,-28.42005,153.4141,Entire home/apt,100,2,85,2019-03-02,1.36,3,166
2456369,private Master bedroom + ensuite in Suffolk/Byron,718126,Shaunti,,BYRON SHIRE COUNCIL,-28.69133,153.60256,Private room,100,3,5,2018-01-12,0.09,3,0
2461879,Rural retreat near Byron beaches,12489078,Sherry Ann,,BALLINA SHIRE COUNCIL,-28.84162,153.44281,Private room,95,1,75,2019-04-24,1.21,2,365
2467069,ESCAPE THE EVERYDAY - GLAMPING,7057852,Shelly,,TWEED SHIRE COUNCIL,-28.50435,153.20996,Private room,191,1,35,2018-01-27,0.55,3,361
2469292,A PERFECT STAY - Pacific Blue,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64367,153.62003,Entire home/apt,302,2,14,2019-03-10,0.25,114,277
2478241,Travelerpalms - Tallow Beach Suite,12674283,Nina,,BYRON SHIRE COUNCIL,-28.69218,153.61064,Entire home/apt,116,1,136,2019-05-24,2.67,1,176
